region_code,time_id,price_change_rate,rent_change_rate,sales_growth_rate,youth_inflow_rate,senior_outflow_rate,SGI_score
13100,202101,0,0,0,0,0,0
13100,202102,0.3374442104308431,-0.244382967,0,0.055247772,-0.019928498,51.66336949067637
13100,202103,-0.065544916,0.16425620710454664,0,0.045897915589537666,0.004344572,52.932733865758884
13100,202104,0.16214676178398635,0.39182144760108634,0.16412729187605232,0.006426243,0.008635358,83.61206158422574
13100,202105,0.2899103925780749,0.7325671167993886,0,-0.051929615,-0.045917949,89.88934488141813
13100,202106,-0.443055054,-0.434592196,0,,,6.465212942353565
13100,202107,0.18645263359432468,-0.262258204,-0.167890458,0,0,29.642117863389583
13100,202108,0.059849995,0.042241752879682834,0,0,0,50.03907665872699
13100,202109,0.6410012996943215,0.010851412702132293,0,0,0,80.30815735686961
13100,202110,-0.0711255,0.1571205452441301,0.3158833691515396,0,0,67.91827943337711
13100,202111,0.20101400602409633,0.021246973,0,0,0,57.42277082539849
13100,202112,-0.112267637,-0.467451965,0,0,0,14.564501032175913
13100,202201,8.326247938839753,0.6022494662346773,-0.202183001,0,0,100
13100,202202,-0.182666088,0.4056849888476504,0,-0.039776592,-0.01019316,54.41553851
13100,202203,-0.909517792,-0.168910822,0,-0.008237598,-0.028261171,2.975205349967669
13100,202204,0.14836407932905066,-0.063449668,0.4040594130016715,0.077516864,0.012244523,77.01693928534218
13100,202205,-0.437844446,0.19884472390555344,0,0.034074238,0.020300229171786716,32.88076296032515
13100,202206,1.6398119334214365,0.19781521269628952,0,-0.017783406,0.008595546,99.62687798280662
13100,202207,0.23699645090604252,0.19926045112342228,0.009548717,-0.029793596,-0.045475835,66.16091736093189
13100,202208,-0.701056138,-0.437609691,0,-0.021096538,-0.027244158,2.296061661466453
13100,202209,3.6216522067144474,0.25817259215861615,0,0.012255605567020966,0.029815398,99.99999983774615
13100,202210,-0.176493634,-0.167229149,-0.001588058,0.030312094700747663,-0.005826,25.648795534090844
13100,202211,-0.672335871,0.004997471,0,-0.087941185,-0.007784365,9.023057307363668
13100,202212,0.168090341,-0.154623413,0,0.032721468,0.011885859096595945,47.32059682062152
13100,202301,-0.204792749,-0.307961328,-0.019375818,-0.036835075,-0.02207721,14.167211760894272
13100,202302,0.43485092833808875,0.3528770767464729,0,0.070687142,0.035582248,89.02418117513945
13100,202303,0.7331289452931575,0.088473154,0,-0.020044088,0.00241917,86.17805830883034
13100,202304,-0.336631685,0.6716047880998206,0.082393218,-0.003459354,-0.012117979,67.91331968
13100,202305,-0.352210884,-0.113970398,0,-0.008944745,-0.005064388,18.37666893516885
13100,202306,0.5298605134292922,-0.072084301,0,0.007013226,-0.016735034,70.43494684580271
13100,202307,0.20234659642010056,0.16717840205544857,-0.049421462,-0.017130542,-0.018071329,61.186844777574244
13100,202308,-0.288343932,0.045950779622417524,0,-0.013249492,0.005656538,29.30602999
13100,202309,0.13771804581289962,-0.055740284,0,0.010392801731409001,0.054357287,52.79551537490042
13100,202310,0.17037239121538678,0.002954506,0.023582128845316075,-0.022037311,-0.018060106,53.41684472018417
13100,202311,-0.175004995,-0.164049727,0,0.010683131892533095,0.010838197740999951,25.813301996084892
13100,202312,-0.075157,0.4790969959342951,0,0.003932651,0.001907093,68.35523682
13100,202401,-0.305640158,-0.318421505,-0.01812968,-0.061805201,-0.010608576,10.306779475094412
13100,202402,0.10948135813500116,0.2610024163885782,0,-0.005748537,-0.070200085,61.75744476154428
13100,202403,-0.034696966,-0.124950767,0,0.013863619,-0.018923398,34.00410526766887
13100,202404,2.070329239,-0.0746539,-0.007035506,-0.034820607,-0.026747118,99.76600174120738
13100,202405,-0.714615446,0.7452461340209986,0,-0.031662552,-0.045656388,40.92349679506797
13100,202406,0.5963616756921489,-0.514041235,0,7.538616749878155E-4,-0.055187252,45.462688181778965
13100,202407,0.7256520206766919,0.7894411049133987,0.017362219564938046,6.981837558792678E-4,0.018954915,98.76919181398077
13100,202408,-0.666609789,-0.464221425,0,-0.014190462,-0.001654108,2.6578984221423907
13100,202409,1.0648761582492294,-0.061872052,0,-0.029118807,-0.018641148,90.70323836436557
13100,202410,0.3498980159465974,0.9066613436751454,0.10983857742273259,0.044166132161118504,0.030771497700657006,98.10420185169106
13100,202411,-0.330416013,0.21176758845043117,0,-0.002986667,0.011815445601773288,37.17137870568706
13100,202412,-0.308142665,-0.354319045,0,0.019131387339576512,0.030776824704044588,13.432803108621366
13100,202501,1.1965848561367385,-0.322099663,,-0.027756485,0.18654694399103613,92.55725078615737
13100,202502,-0.462203024,,0,-3.70E-04,-0.173600563,12.65700045646086
13100,202503,0.237581094,0,0,0.009737762,0.004214082,59.192387556378435
13100,202504,0.076919085,0,0,-0.029298045,-0.023741667,45.21668640134352
13100,202505,-0.222403585,0,0,-0.007229446,-0.014056061,29.64248948
13100,202506,-0.385571818,0,0,-0.012996369,-0.007507812,21.585060749396252
13100,202507,-0.0865452,0,0,0.012849266394370467,-0.010768033,38.665950230419575
13100,202508,1.4323979817650703,0,0,0.025196704036471163,-0.015528102,98.10943542
13100,202509,-0.380249501,0,0,0.015385990810844494,0.060819588,26.493195612952892
13100,202510,-0.385743234,0,0,-0.093753556,-0.065585288,15.826001236939701
