region_code,time_id,price_change_rate,rent_change_rate,sales_growth_rate,youth_inflow_rate,senior_outflow_rate,SGI_score
13300,202101,0,0,0,0,0,0
13300,202102,-0.057123109,0.057045093,0,0.13912638508015654,0.096993196,58.25796024780249
13300,202103,-0.013290904,0.051359923,0,0.11815489008257475,0.13733979798009688,61.700018468883165
13300,202104,0.027461872,-0.054300637,0,0.020583034083294705,0.010143944167252155,43.99250206
13300,202105,0.001188134,0.16136770580156876,0,-0.099195013,-0.07760896,42.886815123517046
13300,202106,0.044380145,-0.159849311,0,,,36.84090059766111
13300,202107,0.068317778,0.127439028,0,0,0,55.807373859087384
13300,202108,0.055211947,-0.025652393,0,0,0,45.56540289023431
13300,202109,-0.262161424,-0.057646696,0,0,0,25.699549514313613
13300,202110,0.2849455035089713,0.06012421,0,0,0,64.70639318
13300,202111,-0.31538463,-0.049262435,0,0,0,23.511608881112473
13300,202112,0.019917632388851893,0.009414037,0,0,0,45.551405891219474
13300,202201,-0.212973737,-0.160696739,0,0,0,23.084083062237898
13300,202202,0.099122778,-0.072038612,0,-0.053696731,-8.92E-04,42.08211460424963
13300,202203,0.2667433888446199,0.2734337760108018,0,0.016445377,0.057867907824028474,78.66343572
13300,202204,0.08738073,0.05784235,0,0.13597380495269684,0.074718871,65.32864789
13300,202205,-0.042662043,-0.022581363,0,0.062134086,0.090991778,49.160934607148214
13300,202206,-0.073510605,-0.007598574,0,-0.015094235,0.006389635,38.34912283894728
13300,202207,0.1623006323174484,0.019325632743020012,0,-0.010226083,-0.079078086,49.43528299753138
13300,202208,-0.167492507,0.007759153,0,-0.023965992,-0.036697154,30.902159954506413
13300,202209,-0.416045889,0.048228856018734445,0,-0.008516918,0.036480954,24.708550719548423
13300,202210,0.3681984110729691,-0.099034934,0,0.023932956160495882,0.050180025078859325,64.60312582180296
13300,202211,0.6853064279843207,-0.013664621,0,0.053692838,-0.002857594,83.19984233483095
13300,202212,-0.247944296,-0.133658969,0,-0.041442336,-0.026886017,19.64899393265791
13300,202301,0.069534173,-0.13504528,0,-0.038126054,-0.100105649,31.816889878293054
13300,202302,0.061369208,0.10556367871200105,0,0.11897806306191504,0.1266040594107222,68.50591113850322
13300,202303,0.064515784,0.1453266476757131,0,-0.024668412,0.029728251,56.97539441190034
13300,202304,-0.008583537,0.050247890634090804,0,-0.027348541,-0.033463317,42.58904157
13300,202305,-0.134195832,-0.056495686,0,-0.009111365,0.001064729,32.09399394253411
13300,202306,0.21950895114387955,-0.033275777,0,0.015443294714511429,-0.009303751,55.60036219326546
13300,202307,0.04782138,0.061446786284012976,0,-0.003549362,-0.058243417,46.66740262712988
13300,202308,0.012400361642654009,-0.031455155,0,-0.019983014,-0.019304434,40.22343559815077
13300,202309,-0.0310475,0.051704853,0,0.001328308,0.043230636565699906,47.76116902
13300,202310,-0.101969573,-0.053582746,0,0.002003127,0.038475181,36.86398460423363
13300,202311,-0.063060179,0.049153666640889764,0,0.028686280827683007,-0.001820705,44.54732749823304
13300,202312,0.056171532,-0.037349022,0,-0.018374298,0.011130057943030913,44.46279857251852
13300,202401,0.20144784074761113,0.043099144,0,-0.001868292,-0.018274154,57.552912788077826
13300,202402,0.092301479,-0.003646726,0,-0.02133555,-0.05779412,44.337153882478155
13300,202403,-0.182530046,0.048220893,0,0.022905950821081357,0.071649422,41.34144744418876
13300,202404,0.17986963280408966,0.038007537,0,0.040439985,0.002625866,59.75749043051665
13300,202405,0.039483264,-0.160326537,0,-0.001610998,-6.43E-04,36.39621077199053
13300,202406,-0.035199169,0.16753690350037928,0,-0.028072211,-0.04511747,47.386816842659265
13300,202407,0.28122119318331834,-0.010732021,0,0.012275193,-0.022796042,59.699049333453914
13300,202408,-0.307135201,0.024059721040903433,0,-0.029472811,-0.045641122,23.820235148896668
13300,202409,0.17329001443056838,-0.161691211,0,-0.04885771,0.016868882768426588,42.51359017905904
13300,202410,-0.132215089,0.20334142602409358,0,0.075314139,0.11752710057953142,59.938697663767215
13300,202411,0.18316030252175075,-0.03984053,0,0.007329165,-0.019849499,51.81272879749377
13300,202412,-0.335274682,-0.084086357,0,-0.03688111,0.008702436,19.751795784434883
13300,202501,0.3533015282578649,1.6947527938582858,0,-0.070132913,-0.137225447,99.64748494283845
13300,202502,0.2996363551256328,-0.020833333,0,0.11515300554726036,0.12027047803151876,73.87403093607092
13300,202503,-0.092403641,,0,-0.032974902,0.057550750809522176,39.65592858750227
13300,202504,-0.101966993,0,0,0.059062356666741554,-0.017802097,40.08177343790249
13300,202505,0.089435134,0,0,-0.034521014,-0.046186087,44.28839363
13300,202506,0.22298041740371302,0,0,-0.023228405,-0.016368172,55.049766504425016
13300,202507,-0.197973527,0,0,0.016765484180282758,-0.030394515,31.38375311083683
13300,202508,-0.167824975,0,0,-0.044530627,-0.040506632,29.15294547959212
13300,202509,0.30869964239482817,0,0,0.074072727,0.094910924,72.00039456
13300,202510,-0.095456176,0,0,-0.087489639,-0.047467488,30.35757351566974
