post_id,link,administrative_dong,title_clean,text_clean,content_length,hashtags,like_count,comment_count,engagement_score,postdate,year,month,day,crawled_at,embedding_vector,topic_id,topic_keywords,topic_probability,doc_keywords,keyword_list_tfidf,keyword_entropy,sentiment_score,sentiment_label,cross_blog_similarity,semantic_novelty,gold_processed_at
224099798687.0,https://blog.naver.com/jhkim9723/224099798687,10400,"충무로역 술집, 충무로 가성비술집 보스호프 충무로 본점","블로그 공지 목록 공지글 글 제목 작성일 2 공지 청량리 맛집 경동시장 맛집 안계식당 당일 도축 뭉티기 맛집, 서울 뭉티기 맛집 2025. 11. 6. 2 공지 왕십리 맛집 서울 곱창 맛집 제일곱창 본점 2025. 11. 4. 2 공지 나트랑 여행 베트남 여행 촌촌킴 식당 리뷰 2025. 11. 2. 4 공지 나트랑 여행 베트남 여행 로얄 살롱 Loyal Salon 후기 2025. 10. 28. 4 공지 나트랑 여행 베트남여행 판랑 사막투어 옷차림, 꿀팁, 옷 추천 2025. 10. 29. 음식점 리뷰 11개의 글 음식점 리뷰 목록열기 음식점 리뷰 충무로역 술집, 충무로 가성비술집 보스호프 충무로 본점 효니 2시간 전 이웃추가 위치보스호프 충무로본점 동국대생이라면 모를 수가 없는 술집이 있는데요, 그중 추천드리고 싶은 가게는 보스호프 충무로본점 입니다! 50m",112,[],1.0,,0.6931471805599453,2025-12-05,2025,12,5,,"[0.39767688512802124, -0.0017035800265148282, -0.11907124519348145, 0.38083529472351074, 0.23123861849308014, -0.2630683183670044, -0.30173373222351074, -0.2079647034406662, 0.0016941600479185581, 0.3505420982837677, 0.2179630696773529, 0.5329715609550476, -0.10799776017665863, 0.31623849272727966, 0.2207244634628296, 0.519730806350708, 0.17281566560268402, -0.25101521611213684, -0.6987388134002686, 0.8322286009788513, 0.18747076392173767, -0.008189442567527294, -0.012057596817612648, -0.20855216681957245, -0.1333276331424713, 0.18823844194412231, 0.25133490562438965, 0.21576909720897675, -0.22658835351467133, 0.08683543652296066, 0.371399462223053, 0.43429651856422424, -0.1468120515346527, -0.3756487965583801, -0.15614809095859528, -0.22900158166885376, -1.185543417930603, -0.029611006379127502, 0.26685360074043274, 0.14296649396419525, -0.5206835865974426, -0.4023260474205017, -0.3217810094356537, 0.4253169000148773, -0.05038997158408165, 0.4076674282550812, -0.5309436321258545, 0.8364344835281372, -0.6134791374206543, 0.07510973513126373, -0.2826845645904541, -0.7393987774848938, -0.1359914243221283, -0.3889121413230896, -0.6138460040092468, -0.2931753695011139, -0.25150826573371887, 0.2043742835521698, 0.3068370819091797, -0.07991965860128403, 0.436122328042984, 0.027637487277388573, -0.24997840821743011, 0.18394407629966736, -0.38576415181159973, 0.345641165971756, 0.42292892932891846, 0.6227378249168396, -0.25490981340408325, 0.675091028213501, -0.27253106236457825, -0.4703272581100464, 1.3627817630767822, -0.5547776222229004, 0.08373468369245529, -0.296756774187088, 0.3355083167552948, -0.09474912285804749, 0.8257616758346558, -0.0012663659872487187, -0.3859434127807617, -0.06820157170295715, -0.9741917848587036, -0.23579631745815277, 0.16762912273406982, -0.36614495515823364, -0.02083074301481247, 0.23787076771259308, -0.3047073483467102, 0.3963370621204376, -0.3763275444507599, 0.0865241289138794, -0.06812629848718643, 0.25874537229537964, -0.008340907283127308, -0.09993017464876175, 0.37792494893074036, -0.0815209224820137, -0.0006009915377944708, -0.3469516634941101, 1.0971051454544067, -0.08644211292266846, -0.36566707491874695, 0.6207523941993713, -0.08946897834539413, -0.18211901187896729, 0.2813105583190918, 0.24708499014377594, 0.8299283981323242, -0.6610880494117737, 0.014776905998587608, -0.4795911908149719, 0.6217019557952881, -0.007110704202204943, -0.17580576241016388, 0.363440603017807, -0.1611025035381317, 0.6639028787612915, -0.4016597270965576, 0.7943620085716248, -0.016384420916438103, -0.09797981381416321, -0.558615505695343, 0.2662685513496399, -0.4202803075313568, 0.0068796854466199875, -0.04985174536705017, 0.1651695817708969, 0.7149969339370728, -0.4005282521247864, 0.365190714597702, 0.4416368007659912, 0.053786538541316986, 0.029174894094467163, 0.3125127851963043, -0.18064403533935547, -0.5558474659919739, 0.2718432545661926, -0.3799898028373718, -0.1459844410419464, 0.41563984751701355, 0.1683114469051361, 0.32018086314201355, 0.10459166020154953, 0.4089902341365814, -0.47448447346687317, 0.309759259223938, -0.8100985884666443, -0.17925752699375153, -0.052731744945049286, -0.6549340486526489, -0.009092162363231182, 0.2840649485588074, 0.2290308028459549, 0.2631034553050995, -0.1386762410402298, -0.15405437350273132, -0.01379799097776413, -0.08637247234582901, -0.42439791560173035, -0.7703601717948914, 0.5076227188110352, 0.004265674855560064, 0.21757772564888, 0.10783147811889648, 0.49210360646247864, -0.4952033460140228, 0.0028343352023512125, -0.3086664378643036, -0.3831687271595001, -0.401940256357193, 0.27889904379844666, 0.001648695906624198, -0.18144457042217255, -0.37999147176742554, 0.11668739467859268, 0.16534604132175446, 0.2435958832502365, -0.5042698383331299, -0.39296847581863403, -0.21648725867271423, -0.12359102815389633, -0.07650098949670792, 0.06920304894447327, 0.510972797870636, -0.1492147445678711, -0.6470885276794434, -0.34783583879470825, -0.35697105526924133, 0.2286880612373352, -0.05063736438751221, 0.32425493001937866, -0.6416797041893005, 0.2445307821035385, 0.02356955222785473, -0.036377184092998505, -0.030570661649107933, 0.12064483761787415, -0.1233273521065712, 0.0035705759655684233, 0.25220170617103577, 0.07602467387914658, -0.2739342451095581, 0.43018436431884766, 0.4756588339805603, 0.39953941106796265, -0.735012412071228, -0.10970018804073334, -0.21589496731758118, 0.06392920762300491, -0.47949156165122986, 0.7824522852897644, 0.2787477970123291, 0.3713439404964447, -0.04846342280507088, -0.08301026374101639, 0.7706043124198914, -0.11986441165208817, -0.8648273944854736, -0.07827119529247284, 0.06933848559856415, 0.5580037832260132, 0.04434247314929962, 0.13908949494361877, 0.14390745759010315, 0.07335714250802994, 0.6404000520706177, 0.10938107222318649, 0.6095476746559143, -0.28257423639297485, -0.44324663281440735, 0.048689790070056915, -0.3655048608779907, 0.37783604860305786, 1.045603632926941, -0.08467589318752289, 0.24778632819652557, 0.3024330735206604, 0.0706382691860199, -0.5892096757888794, 0.5918339490890503, -0.05513840913772583, 0.9800912141799927, -0.25680264830589294, -0.5993863940238953, -0.06451275944709778, -0.014998132362961769, 0.1635243445634842, 0.4401013255119324, -0.144536092877388, 0.7722711563110352, 0.08242975920438766, -0.47406312823295593, -0.6921687126159668, 0.005659370683133602, -0.20356513559818268, 0.24265193939208984, -0.1671530306339264, 0.008403032086789608, 0.25941938161849976, -0.29223787784576416, 0.057018931955099106, -0.2800568640232086, 0.49825799465179443, -0.024014830589294434, -0.2355138063430786, 0.3550359010696411, -0.2510479688644409, 0.4264678657054901, -0.1844540387392044, 0.15272332727909088, 0.1812802404165268, -0.1954459398984909, -0.3383042812347412, 0.15635505318641663, -1.156506896018982, -1.0625699758529663, -0.029634222388267517, 0.3680034577846527, -0.24177372455596924, 0.4950302839279175, -0.2196730375289917, -0.08661220967769623, 0.026836954057216644, 0.27536898851394653, -0.4322695732116699, -0.12352102994918823, 0.02254575490951538, -0.8702541589736938, -0.33404436707496643, 0.3715067505836487, 0.605938732624054, 0.517778217792511, -2.108600378036499, -0.06570463627576828, -0.4662014842033386, -0.43115755915641785, -0.6555023789405823, -0.9937213063240051, -0.07083316892385483, 0.4376709759235382, 0.1747625172138214, 0.05412052199244499, -0.1700872778892517, 0.15454623103141785, 0.42311379313468933, -0.518771231174469, 0.341904878616333, -0.2314629703760147, 0.24193613231182098, 0.2176014631986618, -0.11006941646337509, -0.22959986329078674, -0.5534806847572327, -0.19150109589099884, -0.4688393473625183, 0.3553796410560608, -0.698005199432373, -0.8544034957885742, 0.7024402618408203, 0.03976230323314667, 0.455015629529953, 0.6271296739578247, -0.6143972873687744, -0.30932074785232544, 0.21157799661159515, 0.120045967400074, -0.6029685735702515, 0.06857416033744812, 0.1104234904050827, 0.13098055124282837, -0.4224328398704529, -0.11478321254253387, 0.26112958788871765, 0.1931585669517517, -0.19814243912696838, -0.45508018136024475, -0.4296674132347107, -0.13576173782348633, -0.29719623923301697, 0.015496517531573772, 0.477649450302124, -0.12082643806934357, -0.11812488734722137, 0.0210522823035717, -0.4216952621936798, -0.2275882214307785, -0.5794623494148254, -0.6624508500099182, -0.5669172406196594, -0.325692743062973, 0.40098080039024353, -0.008990297093987465, -0.05767450109124184, 0.4175944924354553, -0.16859091818332672, 0.8387155532836914, 0.29107850790023804, -0.3469727039337158, 0.12597237527370453, 0.22767595946788788, 0.4992670714855194, -0.21699655055999756, 0.3819435238838196, -0.01284212525933981, 0.31795796751976013, 0.29266685247421265, 0.12670056521892548, 0.49167752265930176, 0.15555870532989502, 0.4028394818305969, -0.06731586903333664, -0.006208094768226147, 0.6571528911590576, 0.023734943941235542, -0.20239050686359406, 0.06816138327121735, -0.6434434056282043, 0.5127660036087036, 0.31448885798454285, 0.10130325704813004, 0.4874959886074066, 0.04736678674817085, -0.08411204069852829, -0.10213160514831543, -0.420322448015213, 0.2227366864681244, -0.21000783145427704, -0.2123609483242035, -0.09371685236692429, -0.6011794805526733, 0.34256818890571594, 0.06580609083175659, -0.22414949536323547, -0.370637446641922, 0.6236752867698669, -0.23887720704078674, 0.17696042358875275, -0.25734978914260864, -0.2945120334625244, -0.38195177912712097, 0.5698711276054382, -0.5362977385520935, -0.0064599476754665375, 0.5723503828048706, -0.4492238163948059, -0.15582133829593658, 0.1505000740289688, -0.8557597994804382, -0.28787142038345337, 0.18939939141273499, -0.68775475025177, -0.2652416229248047, 0.491719514131546, 0.25256961584091187, -0.2958092987537384, -0.2967582643032074, 0.1346614509820938, 0.6432413458824158, -0.33351993560791016, -0.38416314125061035, 0.07086911052465439, 0.4288414418697357, 0.08830992877483368, 0.2707849442958832, 0.2951647639274597, 0.47044435143470764, -0.32634738087654114, 0.6143046617507935, -0.43964684009552, 0.229033961892128, 0.4221850633621216, 0.13390445709228516, 0.20448490977287292, -0.08089622110128403, -0.5749264359474182, -0.3450677990913391, -0.2287139743566513, -0.2819489538669586, -0.8450340032577515, -0.06579814106225967, 0.7569229006767273, 0.8225294947624207, -0.09779179096221924, 0.1681467443704605, -0.20012645423412323, 0.5675982236862183, 0.013144265860319138, -0.5751435160636902, -0.5176542401313782, -0.7330734133720398, -0.42028263211250305, 0.35899674892425537, 0.5831063985824585, -0.5138044953346252, -0.059249360114336014, 0.014454453252255917, -0.10485012084245682, 0.24172040820121765, 0.028006087988615036, -0.5072044134140015, 0.04930373653769493, 0.05090438947081566, -0.1701674908399582, -0.43087485432624817, -0.7111114859580994, -0.8855298757553101, -0.46599969267845154, 0.03259643167257309, 0.23465585708618164, -0.9332754015922546, -0.6205050349235535, 0.17380744218826294, 0.2940549850463867, 0.055177897214889526, 0.16749528050422668, 0.4929358661174774, -0.08555835485458374, 0.004458357114344835, 0.026175444945693016, -0.5810856223106384, -0.044729605317115784, 0.011962519958615303, -0.042523711919784546, 0.6998865604400635, -0.3058100640773773, 0.516867995262146, 0.7584912180900574, 0.06983977556228638, -0.18079550564289093, -0.009010661393404007, 0.06834769994020462, -0.2038934826850891, -0.4261574149131775, -0.28186923265457153, 0.056534379720687866, -0.1311357617378235, 0.5538796186447144, -0.25273317098617554, -0.9354343414306641, 0.09299297630786896, 0.5330550074577332, 0.6481888890266418, 0.7582799196243286, -0.3230290114879608, -0.24159182608127594, 0.37826457619667053, -0.12364278733730316, 0.04367847740650177, -0.14657659828662872, -0.05395190417766571, -0.40211474895477295, 0.6864494681358337, 0.3619917035102844, 0.27354297041893005, 0.08242606371641159, -0.07492921501398087, -0.2265123724937439, -0.23111775517463684, -0.4328642785549164, 0.4235495626926422, 0.23529267311096191, 0.8346397876739502, -0.08263901621103287, -0.06465471535921097, -0.061621956527233124, -0.895825207233429, -0.26284879446029663, -0.2523120939731598, 0.13970623910427094, -0.5942138433456421, 0.37588128447532654, 0.11737816780805588, -0.05471706762909889, 0.17214764654636383, -0.2925260365009308, 0.7201631665229797, -0.08229907602071762, 0.5594434142112732, 0.22314594686031342, -0.34532245993614197, 0.1274423748254776, 0.21167200803756714, 0.41813021898269653, 0.051776137202978134, 0.031150294467806816, 0.5597487688064575, -0.12030626833438873, 0.26643937826156616, -0.6133629679679871, -0.702099084854126, -0.1827312558889389, -0.3247148394584656, -0.37625357508659363, -0.2049863338470459, 0.5966527462005615, 0.030207084491848946, -0.026837574318051338, -0.006787901744246483, -0.2710382640361786, -0.10396527498960495, 0.06279455125331879, -0.726428210735321, -0.6760460138320923, 0.23974983394145966, 0.32894083857536316, -0.016413848847150803, 0.1713804006576538, -0.013948954641819, 0.07428590208292007, 0.30545634031295776, 0.6686248779296875, 0.2759123742580414, -0.11285706609487534, -0.16790682077407837, 0.40598881244659424, 0.5741044878959656, -0.8841033577919006, -0.5205968022346497, -0.7968329191207886, 0.09347178786993027, -0.46665045619010925, -0.21885085105895996, -0.46996694803237915, 0.037488628178834915, -0.34478098154067993, -0.21687348186969757, -0.18358361721038818, -0.275433212518692, -0.4848554730415344, -0.11313564330339432, 0.011693470180034637, 0.1941055804491043, 0.22983919084072113, -0.24830639362335205, 0.2538316547870636, -0.23740656673908234, -0.3847288191318512, 0.22229979932308197, -0.38320040702819824, 0.863193154335022, 0.1867278665304184, -0.08767858892679214, 0.18723484873771667, 0.000263507739873603, -0.2850152552127838, 0.2640470564365387, -0.27952295541763306, -0.3673074543476105, 0.3194471299648285, -0.1977963149547577, 0.4143908619880676, -0.39516812562942505, -0.40223613381385803, -0.19415995478630066, 0.5616658329963684, -0.039542969316244125, -0.11014608293771744, 0.012284627184271812, -0.28026488423347473, 0.1939605474472046, 0.0634617730975151, 0.07364580780267715, -0.14906106889247894, -0.20048385858535767, -0.0865849032998085, 0.5335306525230408, -0.37083443999290466, -0.26323390007019043, -0.5153301954269409, 0.09069530665874481, -0.41781166195869446, 0.48294079303741455, -0.21362432837486267, 0.19733978807926178, -0.0727926641702652, -0.20388513803482056, 0.13555273413658142, 0.22739124298095703, -0.7914014458656311, -0.588319718837738, 0.5116989016532898, -0.29484111070632935, -0.5855105519294739, -0.006171426735818386, -0.3179117739200592, 0.6665500402450562, -0.4926741421222687, -0.16929224133491516, -0.33354613184928894, -0.33702266216278076, -0.12304962426424026, -0.3762429356575012, -0.5910996794700623, 0.4130297005176544, -0.0013386536156758666, -0.40272533893585205, -0.11710280925035477, 0.38750913739204407, -0.0034585553221404552, 0.45212000608444214, 0.13939432799816132, 0.06542333960533142, 0.17447397112846375, -0.26811474561691284, -0.5050994753837585, -0.7971608638763428, -0.2651681900024414, -0.6353378891944885, 0.27423322200775146, -0.10128515958786011, 0.09408986568450928, -0.5102257132530212, 0.5987297892570496, -0.8374032974243164, -0.05630439519882202, -0.39997461438179016, -0.1261790692806244, -0.02088131196796894, 0.3342747092247009, 0.5935779213905334, 0.07883963733911514, 0.7137624621391296, -0.7370154857635498, -0.6930068731307983, 0.06168350949883461, -0.0989924818277359, 0.03363700211048126, 0.31124046444892883, -0.020766548812389374, 0.06773831695318222, 0.23893581330776215, 0.37119826674461365, -0.504259467124939, 0.47675496339797974, 0.09558066725730896, 0.7731313705444336, 0.5552256107330322, -0.5556056499481201, -0.14911359548568726, 0.39666491746902466, -0.04461913928389549, -0.03866114467382431, 0.1181279644370079, 0.1905791312456131, 0.2221525013446808, -0.0010939957574009895, -0.4302695393562317, -0.6472670435905457, -0.4229547083377838, -0.23428790271282196, 0.34924834966659546, -0.35236483812332153, 0.14906242489814758, -0.17306506633758545, 0.17313960194587708, -0.01373376976698637, 0.08455614745616913, 0.21846583485603333, -0.35967811942100525, -0.13611967861652374, 0.38759341835975647, -0.4298444986343384, 0.35502123832702637, 0.1380285620689392, -0.2065773755311966, -0.2399558573961258, 0.1919199824333191, 0.09101592749357224, 0.18581229448318481, -0.0465887151658535, -0.9625435471534729, -0.38106587529182434, 0.4624405801296234, -0.11796418577432632, 0.44069841504096985, -0.300875723361969, 0.6151479482650757, 0.36028286814689636, -0.3661547899246216, 0.3438446521759033, 0.4891097843647003, -0.23902006447315216, -0.46881598234176636, 0.694763720035553, -0.31143370270729065, 0.3112306296825409, 0.08701688796281815, -0.017354341223835945, -0.3942064344882965, 0.5271644592285156, -0.04279816895723343, -0.40449264645576477, 0.4630007743835449, 0.003516180906444788, 0.16254815459251404, 0.21127130091190338, -0.18334268033504486, 0.28807559609413147, -0.036550186574459076, 0.399715393781662, -0.7583023905754089, -0.18449337780475616, -0.3904709815979004, 0.3153362274169922, -0.6859663128852844, -0.13189657032489777, 0.3418077826499939]",0,"[""맛집"", ""00"", ""서울"", ""이웃추가"", ""카페"", ""있는"", ""목록열기"", ""50m"", ""블로그"", ""좋은""]",1.0,"[""가성비술집"", ""안계식당"", ""맛집"", ""목록열기"", ""충무로본점""]","[""충무로"", ""본점"", ""베트남"", ""맛집 서울"", ""맛집"", ""11 공지"", ""리뷰"", ""공지"", ""음식점"", ""여행""]",2.283536912158245,-0.03382587432861328,neutral,0.6637054085731506,0.33629459142684937,2025-12-06T12:03:49.773882
